samplerate,acc_gx,acc_gy,acc_gz,gyro_pdsx,gyro_dpsy,gyro_dpsz
50,-0.4172363,0.8668213,0.1882324,1.145038,0.7480916,-2.900763
50,-0.4077148,0.895752,0.1882324,3.78626,-1.236641,-0.7938932
50,-0.3431396,0.8823242,0.1568604,1.083969,-6.412214,0.6412213
50,-0.3302002,0.862793,0.1568604,-1.480916,-3.923664,-4.167939
50,-0.3706055,0.8953857,0.1882324,0.8244275,0.2748092,-5.267176
50,-0.4006348,0.9317627,0.1882324,1.969466,1.267176,-1.725191
50,-0.364624,0.942627,0.1568604,-0.2748092,-0.4427481,5.847328
50,-0.3387451,0.916626,0.1568604,-3.19084,0.5496183,5.145038
50,-0.3825684,0.8901367,0.1568604,-4.091603,5.358778,1.099237
50,-0.4432373,0.9001465,0.1882324,-1.740458,6.152672,1.007634
50,-0.4268799,0.9156494,0.1882324,1.89313,2.427481,3.160305
50,-0.3631592,0.9138184,0.1568604,0.3816794,-0.7480916,0.1984733
50,-0.3688965,0.9022217,0.1568604,-1.114504,1.648855,-3.358779
50,-0.3989258,0.8803711,0.1882324,-1.007634,4.152672,-4.030534
50,-0.4196777,0.892334,0.1882324,2.183206,4.290076,-2.885496
50,-0.3804932,0.9215088,0.1882324,3.099237,1.694656,-2.412214
50,-0.3742676,0.911377,0.1568604,0.8549618,3.847328,-5.725191
50,-0.4014893,0.8864746,0.1882324,-1.923664,5.160306,-6
50,-0.4311523,0.8535156,0.1882324,-2.061069,4.931298,-7.374046
50,-0.4299316,0.8703613,0.2196045,1.343511,1.709924,-9.038168
50,-0.387207,0.8895264,0.1882324,1.862595,-1.709924,-9.389313
50,-0.3841553,0.8709717,0.1568604,-2.427481,0.03053435,-9.862596
50,-0.3876953,0.8173828,0.1568604,-6.21374,2.198473,-9.129771
