samplerate,acc_gx,acc_gy,acc_gz,gyro_pdsx,gyro_dpsy,gyro_dpsz
50,-0.6702881,-0.4595947,0.2196045,0,-9.847328,10.18321
50,-0.7200928,-0.4910889,0.2509766,-2.946565,-7.129771,10.58015
50,-0.8222656,-0.578125,0.3137207,-7.877862,-2.580153,9.511451
50,-0.8314209,-0.5654297,0.3450928,-5.312977,-4.061069,5.114504
50,-0.9742432,-0.5762939,0.4078369,-8.671756,4.717557,1.007634
50,-1.161743,-0.6317139,0.5019531,-13.55725,12.12214,3.923664
50,-1.13562,-0.5506592,0.4705811,-13.78626,-0.351145,8.137404
50,-0.9328613,-0.4422607,0.4078369,-17.63359,-5.954198,7.19084
50,-1.005493,-0.5073242,0.5960693,-29.05343,8.656488,3.328244
50,-1.163696,-0.5386963,0.6901855,-18.68702,4.870229,3.465649
50,-1.161743,-0.4294434,0.5960693,-0.1068702,-12.99237,10.0458
50,-1.128052,-0.3825684,0.5646973,-1.068702,-11.69466,20.16794
50,-1.076416,-0.3687744,0.5960693,-4.839694,-7.78626,30.01527
50,-1.010132,-0.3374023,0.5960693,-5.022901,-9.572519,32.06107
50,-0.8518066,-0.277832,0.5333252,-5.160306,-12.82443,30.9771
50,-0.7375488,-0.2456055,0.4705811,-5.19084,-12.0916,27.9084
50,-0.5809326,-0.1953125,0.3764648,-5.435114,-6.946565,19.64886
50,-0.5043945,-0.166748,0.3137207,-6.793893,-1.618321,12.87023
50,-0.4360352,-0.144165,0.2196045,-12.21374,4.992366,2.70229
50,-0.4163818,-0.1606445,0.2196045,-17.22137,7.938931,-3.007634
50,-0.4163818,-0.1945801,0.2196045,-22.0916,10.39695,-10.87023
50,-0.4311523,-0.2139893,0.2196045,-23.34351,11.54198,-14.51908
50,-0.4654541,-0.2407227,0.2509766,-21.16031,12.94656,-15.9084
50,-0.4908447,-0.2390137,0.2823486,-16.30534,13.32824,-13.78626
50,-0.5125732,-0.2519531,0.2823486,-11.61832,13.58779,-7.801527
50,-0.5300293,-0.2801514,0.3137207,-10.48855,13.35878,-4.977099
50,-0.5389404,-0.293335,0.3137207,-9.755725,12,-5.40458
50,-0.5888672,-0.3251953,0.3450928,-10.42748,12.91603,-7.038168
50,-0.6529541,-0.3554688,0.3764648,-11.35878,14.99237,-10.12214
50,-0.739502,-0.4155273,0.3764648,-15.57252,14.39695,-12.96183
50,-0.7375488,-0.4283447,0.3764648,-18.29008,10.9313,-17.03817
50,-0.75354,-0.4406738,0.4078369,-22.15267,10.33588,-23.9542
50,-0.7978516,-0.4573975,0.439209,-21.84733,10.59542,-25.96947
50,-1.015015,-0.5987549,0.5019531,-23.93893,19.12977,-24.74809
50,-1.096924,-0.6431885,0.5019531,-18.8855,16.53435,-25.86259
50,-1.015747,-0.5239258,0.3450928,-10.10687,8.916031,-33.78626
50,-0.9482422,-0.3828125,0.1568604,-10.73282,15.63359,-33.93893
50,-1.080566,-0.427124,0.1568604,-27.63359,30.32061,-24.21374
50,-1.269775,-0.4969482,0.2196045,-33.9542,36.54962,-7.51145
50,-1.316406,-0.5109863,0.2196045,-36.36641,31.17557,3.801527
50,-1.28418,-0.5267334,0.2509766,-39.41985,21.55725,12.68702
50,-1.233032,-0.5511475,0.2509766,-44.50382,5.419847,28.47328
50,-1.121338,-0.5544434,0.2823486,-43.96947,-5.633588,35.23664
50,-1.042114,-0.5106201,0.2823486,-36.1832,-16.12214,38.51908
50,-0.9542236,-0.4108887,0.2509766,-30.51908,-20.82443,42.85496
50,-0.8342285,-0.3543701,0.2509766,-26.21374,-27.43511,49.28244
50,-0.6918945,-0.3122559,0.2196045,-26.94657,-31.43511,51.00763
50,-0.6086426,-0.2947998,0.2196045,-29.0687,-35.83206,46.82443
50,-0.541748,-0.2867432,0.2196045,-30.80916,-36.15267,41.92366
50,-0.5170898,-0.2879639,0.2196045,-32.10687,-37.28244,33.75573
50,-0.5048828,-0.2918701,0.2196045,-32.45802,-38.35115,28.21374
50,-0.5093994,-0.2987061,0.2196045,-32.87023,-39.17557,21.57252
50,-0.5168457,-0.309082,0.2196045,-33.34351,-40.06107,18.32061
50,-0.5114746,-0.3178711,0.2196045,-32.76336,-41.08397,15.31298
50,-0.6090088,-0.3914795,0.2509766,-33.46565,-33.86259,7.61832
50,-0.6368408,-0.4046631,0.2509766,-34.33588,-30.30534,7.114504
50,-0.6398926,-0.4163818,0.2509766,-38.30534,-25.84733,6.931298
