samplerate,acc_gx,acc_gy,acc_gz,gyro_pdsx,gyro_dpsy,gyro_dpsz
50,0.4486084,-0.9108887,-0.03149414,2.610687,3.40458,-1.022901
50,0.4506836,-0.9128418,-0.03149414,2.610687,3.282443,-0.8854962
50,0.4472656,-0.9124756,-0.03149414,2.656489,3.435115,-0.870229
50,0.4459229,-0.9133301,-0.03149414,2.687023,3.236641,-0.6412213
50,0.4443359,-0.9143066,-0.03149414,2.763359,3.022901,-0.5496183
50,0.4449463,-0.9161377,-0.03149414,2.900763,2.580153,-0.4732825
50,0.4449463,-0.9161377,-0.03149414,2.961832,2.396947,-0.7175573
50,0.4442139,-0.9146729,-0.03149414,2.992366,2,-1.221374
50,0.4458008,-0.913208,-0.03149414,3.022901,1.725191,-1.389313
50,0.4449463,-0.9125977,-0.03149414,3.099237,1.709924,-1.251908
50,0.4472656,-0.911499,-0.03149414,3.160305,1.725191,-0.9007633
50,0.4490967,-0.9125977,-0.03149414,2.885496,2.10687,-0.778626
50,0.4481201,-0.9150391,-0.03149414,2.717557,2.396947,-0.9465649
50,0.4477539,-0.9162598,-0.03149414,2.70229,2.458015,-1.129771
50,0.4475098,-0.9174805,-0.03149414,2.946565,2.412214,-1.480916
50,0.447876,-0.9168701,-0.03149414,3.145038,2.412214,-1.801527
50,0.4498291,-0.9165039,-0.03149414,3.160305,2.458015,-2.381679
50,0.4539795,-0.9182129,-0.03149414,2.671756,2.458015,-3.175573
50,0.4599609,-0.9230957,-0.03149414,1.465649,2.564885,-5.923664
50,0.4621582,-0.934082,-0.03149414,0.1679389,2.870229,-8.992367
50,0.4633789,-0.9407959,-0.03149414,-1.160305,2.656489,-14.85496
50,0.4645996,-0.9418945,-0.03149414,-1.40458,1.847328,-19.1145
50,0.4621582,-0.9345703,-0.03149414,-1.587786,0.6870229,-26.07634
50,0.4699707,-0.9180908,-0.03149414,-1.770992,-0.03053435,-29.57252
50,0.4801025,-0.8884277,-0.03149414,-2.167939,0.610687,-32.38168
50,0.4840088,-0.8670654,-0.03149414,-1.908397,1.587786,-30.71756
50,0.4918213,-0.8466797,-0.03149414,-1.206107,2.946565,-22.83969
50,0.4956055,-0.8439941,-0.03149414,-0.3664122,3.572519,-15.61832
50,0.5031738,-0.8404541,-0.03149414,1.099237,3.664122,-4.91603
50,0.5063477,-0.8505859,-0.03149414,1.648855,3.160305,2.977099
50,0.5135498,-0.8583984,-0.03149414,2.183206,2.687023,6.778626
50,0.5180664,-0.8758545,-0.03149414,2.656489,2.854962,9.328244
50,0.5168457,-0.8865967,-0.03149414,2.717557,2.977099,9.297709
50,0.5100098,-0.8945313,-0.03149414,2.793893,2.80916,7.587786
50,0.4956055,-0.8967285,-0.03149414,2.900763,2.412214,6.183206
50,0.4830322,-0.8905029,-0.03149414,3.78626,0.3206107,5.587786
50,0.4804688,-0.8858643,-0.03149414,3.740458,-1.007634,5.862596
50,0.4821777,-0.8875732,-0.03149414,2.519084,-2.137405,6.610687
50,0.4874268,-0.8942871,-0.03149414,1.374046,-2.244275,6.992366
50,0.4887695,-0.9089355,-0.03149414,0.3664122,-1.496183,6.442748
50,0.4842529,-0.9105225,-0.03149414,0.7633588,-0.9312977,5.572519
50,0.4868164,-0.8986816,-0.03149414,0.9007633,-0.351145,4.671756
50,0.4735107,-0.9056396,-0.03149414,-0.1526718,-0.09160306,3.480916
50,0.4692383,-0.9036865,-0.03149414,-0.7022901,-1.725191,2.21374
50,0.475708,-0.8903809,-0.06286621,-1.862595,-2.854962,1.923664
50,0.4768066,-0.8845215,-0.06286621,-2.824427,-1.938931,2.21374
50,0.4743652,-0.8977051,-0.06286621,-3.587786,0.5954198,3.022901
50,0.4748535,-0.927124,-0.03149414,-0.7633588,2.122137,3.038168
50,0.4768066,-0.9278564,-0.03149414,2.503817,2.748092,2.183206
50,0.4759521,-0.9165039,-0.06286621,5.236641,3.648855,0.4885496
50,0.4655762,-0.9075928,-0.06286621,6.244275,4.183206,-0.7480916
50,0.4645996,-0.9056396,-0.03149414,5.61832,4.183206,-1.083969
50,0.461792,-0.9190674,-0.03149414,5.725191,3.954198,-1.648855
50,0.4631348,-0.9063721,-0.03149414,8.59542,3.465649,-1.755725
50,0.4622803,-0.9008789,-0.03149414,8.702291,3.267176,-1.282443
50,0.4697266,-0.9189453,-0.03149414,8.442748,2.091603,-0.870229
50,0.47229,-0.9224854,-0.03149414,10.03053,1.312977,-2.076336
50,0.4698486,-0.8684082,-0.03149414,12.59542,1.221374,-2.10687
50,0.4672852,-0.8505859,-0.03149414,9.572519,1.664122,-0.1984733
50,0.4705811,-0.8851318,-0.03149414,4.091603,1.648855,2.961832
50,0.4786377,-0.9112549,-0.03149414,2.977099,1.099237,3.343511
50,0.4825439,-0.9151611,-0.03149414,4.152672,0.8854962,1.603053
50,0.4825439,-0.897583,-0.03149414,4.824428,1.022901,0.4732825
50,0.4794922,-0.8754883,-0.06286621,3.175573,2.427481,0.4427481
50,0.4759521,-0.8773193,-0.06286621,1.175573,3.801527,1.480916
50,0.4699707,-0.8995361,-0.03149414,-0.4580153,5.282443,3.496183
50,0.4663086,-0.9130859,-0.03149414,0.1679389,5.389313,4.396946
50,0.4656982,-0.9173584,-0.03149414,2.183206,5.099236,4.625954
50,0.461792,-0.9111328,-0.03149414,3.145038,5.206107,4.229008
50,0.4614258,-0.9101563,-0.03149414,3.51145,5.465649,3.648855
50,0.4559326,-0.9168701,-0.03149414,3.541985,5.954198,2.732824
50,0.4503174,-0.9229736,-0.0001220703,4.38168,5.709924,2.244275
50,0.4517822,-0.9227295,-0.0001220703,6.59542,4.48855,2.198473
50,0.4543457,-0.916748,-0.0001220703,7.312977,3.969466,2
50,0.4542236,-0.9085693,-0.0001220703,6.656488,3.877863,1.251908
50,0.4528809,-0.904541,-0.0001220703,5.725191,3.755725,0.8396947
50,0.4549561,-0.9006348,-0.03149414,3.801527,3.740458,0.5496183
50,0.4559326,-0.9029541,-0.03149414,2.396947,3.832061,0.3358779
50,0.4534912,-0.9093018,-0.0001220703,1.374046,3.603053,0.04580153
50,0.4538574,-0.9130859,-0.0001220703,1.557252,2.854962,-0.01526718
50,0.458252,-0.9158936,-0.0001220703,2.229008,1.572519,-0.1221374
50,0.4628906,-0.9146729,-0.03149414,2.366412,0.7633588,-0.2748092
50,0.4842529,-0.9226074,-0.03149414,1.358779,0,-0.1679389
50,0.4921875,-0.9389648,-0.03149414,1.114504,1.832061,0.07633588
50,0.4759521,-0.9403076,-0.03149414,4.854962,5.007634,8.610687
50,0.4467773,-1.001343,-0.0001220703,3.465649,2.854962,20.27481
50,0.4943848,-1.040771,-0.03149414,6.351145,-5.572519,39.46565
50,0.517334,-1.041504,-0.03149414,6.931298,-4.687023,43.61832
50,0.4847412,-1.026611,-0.03149414,6.48855,1.267176,45.84733
50,0.4420166,-1.008911,-0.0001220703,6.351145,3.358779,47.86259
50,0.4204102,-0.9786377,-0.03149414,5.374046,2.885496,50.15267
50,0.3918457,-0.9680176,-0.0001220703,3.969466,4.061069,50.29008
50,0.3618164,-0.9658203,-0.0001220703,3.541985,3.083969,52.61069
50,0.3494873,-0.994751,-0.0001220703,4.183206,2.900763,52.90076
50,0.3233643,-0.9504395,-0.0001220703,5.572519,3.984733,50.85496
50,0.3103027,-0.9437256,-0.0001220703,5.145038,4.396946,49.54198
50,0.2806396,-0.9577637,-0.0001220703,2.992366,6.290076,47.66412
50,0.2674561,-0.9748535,-0.0001220703,2.351145,5.465649,46.44275
50,0.2596436,-0.9827881,-0.0001220703,1.923664,6.030534,42.44275
50,0.2398682,-0.9724121,-0.0001220703,2.259542,8.259542,40.48855
50,0.2103271,-0.973999,-0.0001220703,2.305344,9.022901,41.22137
50,0.1945801,-0.9859619,-0.0001220703,1.694656,8.412213,41.03817
50,0.1905518,-0.9642334,-0.0001220703,1.160305,8.198473,37.86259
50,0.149292,-0.9442139,-0.0001220703,-0.0610687,10.0916,35.34351
50,0.1138916,-0.946167,-0.0001220703,-0.8854962,9.755725,37.1145
50,0.1173096,-0.9510498,-0.03149414,-0.5496183,4.824428,39.34351
50,0.128418,-0.9571533,-0.03149414,-0.6259542,4.290076,37.19084
50,0.09423828,-0.9711914,-0.0001220703,0.5343512,7.648855,31.72519
50,0.06140137,-0.9747314,-0.0001220703,2.992366,7.541985,29.87786
50,0.05310059,-0.9536133,-0.0001220703,5.51145,3.129771,28.35114
50,0.07519531,-0.9539795,-0.03149414,4.290076,1.328244,25.77099
50,0.05432129,-0.9641113,-0.0001220703,4.21374,2.900763,21.57252
50,0.02905273,-0.9716797,-0.0001220703,5.541985,3.114504,21.9542
50,0.03295898,-0.9694824,-0.0001220703,7.816794,0.1984733,24.45802
50,0.05480957,-0.9876709,-0.0001220703,6.396946,0.3358779,22.80916
50,0.01184082,-0.9770508,-0.0001220703,6.91603,4.015267,15.78626
50,-0.01550293,-0.9451904,-0.0001220703,7.312977,3.847328,14
50,-0.005981445,-0.9238281,-0.0001220703,4.748092,0.9160305,15.60305
50,-0.05273438,-0.9210205,-0.0001220703,6.885496,6.320611,-3.19084
50,-0.0489502,-0.8997803,-0.0001220703,6.061069,4.229008,-13.55725
50,-0.03723145,-0.9020996,-0.0001220703,5.435114,4.473282,-20.56489
50,-0.0324707,-0.9112549,-0.0001220703,6.519084,6.137404,-31.78626
50,-0.02832031,-0.9144287,-0.0001220703,8.030535,6.015267,-38.68702
50,0.005859375,-0.9024658,-0.0001220703,9.312977,3.923664,-47.19084
50,0.0291748,-0.9056396,0,9.038168,4.671756,-52.32061
50,0.0456543,-0.8970947,0,8.687023,6.442748,-56.96183
50,0.06591797,-0.8983154,0,6.320611,4.656488,-58.64122
50,0.1140137,-0.9333496,0,0.5954198,2.229008,-62.70229
50,0.3406982,-0.9073486,-0.0001220703,-6.091603,2.167939,-67.23664
50,0.3553467,-0.9265137,-0.0001220703,-6.793893,3.465649,-67.57252
50,0.3920898,-0.9545898,-0.0001220703,-7.755725,-0.2137405,-66.61069
50,0.4611816,-1.039795,-0.03149414,-11.54198,-4.198473,-66.06107
50,0.4870605,-1.080444,-0.06286621,-11.74046,-5.496183,-65.92367
50,0.4803467,-1.039307,-0.03149414,-7.984733,-7.679389,-54.80916
50,0.5231934,-1.057617,-0.06286621,-7.740458,-11.31298,-39.55725
50,0.5620117,-1.083984,-0.06286621,-3.312977,-7.450382,-19.74046
50,0.5516357,-1.084595,-0.03149414,1.40458,-3.236641,-7.679389
50,0.5092773,-1.022949,-0.03149414,10.65649,2.183206,4.931298
50,0.4853516,-0.958252,-0.03149414,14.29008,4.503817,10.58015
50,0.4360352,-0.8996582,-0.0001220703,13.09924,8.412213,15.0229
50,0.401001,-0.8797607,-0.0001220703,11.03817,8.946565,15.70992
50,0.3778076,-0.8498535,-0.0001220703,5.572519,5.19084,13.54198
50,0.3806152,-0.8620605,-0.03149414,-1.145038,3.343511,10.9313
50,0.3789063,-0.8966064,-0.03149414,-9.862596,3.40458,5.725191
50,0.3673096,-0.9077148,-0.03149414,-13.74046,1.145038,1.923664
50,0.3642578,-0.8901367,-0.03149414,-16.44275,-0.1374046,3.770992
50,0.3638916,-0.9050293,-0.03149414,-19.9542,-2.610687,13.51145
50,0.3848877,-0.9277344,-0.03149414,-21.12977,-4.412214,19.61832
50,0.3552246,-1.013306,-0.1569824,-48.85496,-12.06107,30.01527
50,0.3415527,-1.05542,-0.1569824,-40.56488,-6.351145,23.60305
50,0.3292236,-1.07666,-0.1569824,-20.87023,1.083969,22.71756
50,0.3388672,-1.111938,-0.1883545,-8.748092,6.10687,19.63359
50,0.3116455,-1.124756,-0.1883545,6.259542,15.60305,3.114504
50,0.2792969,-1.12793,-0.1883545,15.52672,18.67175,-8.778625
50,0.2595215,-1.104614,-0.2197266,30.99237,18.67175,-15.22137
50,0.2702637,-1.081421,-0.2197266,36.65649,16.71756,-14.38168
50,0.2814941,-1.070923,-0.1883545,44.65649,14.99237,-14.64122
50,0.2905273,-1.007446,-0.1569824,51.67939,15.23664,-16.19847
50,0.2779541,-0.9632568,-0.1256104,58.67176,16.54962,-18.21374
50,0.2874756,-0.9350586,-0.09423828,58.21374,14.59542,-18.51908
50,0.3071289,-0.9266357,-0.06286621,52.10687,10.47328,-21.64886
50,0.3278809,-0.8835449,-0.03149414,46.65649,8.59542,-27.03817
50,0.3278809,-0.8575439,-0.03149414,35.37405,6.687023,-27.70992
50,0.3408203,-0.8670654,-0.0001220703,26.12214,4.396946,-23.69466
50,0.3603516,-0.8840332,-0.0001220703,14.8855,0.9160305,-20.36641
50,0.3803711,-0.8959961,0,10.1374,-0.1221374,-17.29771
50,0.3953857,-0.9046631,0,5.480916,-0.1374046,-13.46565
50,0.3985596,-0.9111328,0,2.839695,0.3664122,-11.1145
50,0.3918457,-0.9127197,-0.0001220703,-0.6717557,1.526718,-9.206107
50,0.3790283,-0.9189453,-0.0001220703,-3.603053,2.045802,-9.114504
50,0.371582,-0.9163818,-0.0001220703,-6.732824,1.694656,-9.78626
50,0.362793,-0.9067383,-0.03149414,-8.045801,1.068702,-9.465649
50,0.3585205,-0.9158936,-0.0001220703,-10.56489,0,-6.70229
50,0.3601074,-0.9438477,-0.0001220703,-10.90076,-1.755725,-4.427481
50,0.3742676,-0.9438477,-0.0001220703,-7.175572,-5.740458,-1.160305
50,0.3898926,-0.9351807,-0.0001220703,-5.038168,-6.70229,0.519084
50,0.3925781,-0.9361572,-0.03149414,-3.923664,-5.206107,3.236641
50,0.3867188,-0.9459229,-0.06286621,-4.061069,-3.068702,4.48855
50,0.3781738,-0.9532471,-0.06286621,-4.900764,-0.259542,4.183206
50,0.362793,-0.9614258,-0.06286621,-5.862596,0.3358779,1.557252
50,0.3555908,-0.9467773,-0.09423828,-5.603054,0.2290076,-0.351145
50,0.3664551,-0.9456787,-0.09423828,-7.954198,0.7022901,-1.923664
50,0.3620605,-0.9759521,-0.06286621,-7.08397,0.6259542,-2.549618
50,0.3684082,-0.9882813,-0.03149414,0.9923664,-1.847328,-2.473282
50,0.381958,-0.9642334,-0.06286621,5.954198,-2.70229,-2.259542
50,0.3931885,-0.927124,-0.09423828,7.007634,-0.3053435,-2.061069
50,0.3936768,-0.9263916,-0.06286621,5.053435,2.244275,-2.167939
50,0.3867188,-0.9420166,-0.06286621,3.832061,4.763359,-2.854962
50,0.3850098,-0.9460449,-0.03149414,4.48855,4.824428,-3.29771
50,0.3850098,-0.9333496,-0.06286621,4.717557,4.320611,-4.412214
50,0.3835449,-0.9261475,-0.06286621,3.312977,3.984733,-4.854962
50,0.3934326,-0.9230957,-0.06286621,0.6412213,3.236641,-4.946565
50,0.3920898,-0.9251709,-0.06286621,-0.8396947,3.633588,-5.282443
50,0.3891602,-0.9300537,-0.03149414,-1.465649,3.709924,-4.366412
50,0.3873291,-0.9333496,-0.03149414,-1.114504,3.557252,-3.251908
50,0.3847656,-0.9371338,-0.06286621,-0.5801527,3.221374,-1.541985
50,0.3825684,-0.9388428,-0.06286621,-0.6412213,2.916031,-1.083969
50,0.3807373,-0.9377441,-0.06286621,-1.160305,2.351145,-1.435115
50,0.3825684,-0.9318848,-0.06286621,-1.633588,2.137405,-1.984733
50,0.3914795,-0.9212646,-0.09423828,-3.587786,3.083969,-2.351145
50,0.3994141,-0.913208,-0.09423828,-6.045802,4.763359,-2.687023
50,0.3896484,-0.8826904,-0.06286621,-10.12214,8.687023,-1.969466
50,0.3868408,-0.894043,-0.06286621,-13.81679,10.44275,0.5648855
50,0.3973389,-0.9207764,-0.06286621,-17.00763,13.14504,2.366412
50,0.3961182,-0.9416504,-0.06286621,-18.25954,14.9771,1.877863
50,0.3774414,-0.963623,-0.06286621,-16.94657,15.41985,0.5801527
50,0.3676758,-0.9605713,-0.06286621,-13.8626,13.84733,0.7175573
50,0.3751221,-0.9584961,-0.06286621,-9.022901,10.29008,1.877863
50,0.3839111,-0.958252,-0.09423828,-6.427481,8.977099,1.633588
50,0.383667,-0.9561768,-0.09423828,-3.78626,8.183207,-0.2748092
50,0.3834229,-0.9482422,-0.09423828,-2.137405,6.961832,-1.145038
50,0.3814697,-0.9501953,-0.06286621,-0.3816794,4.442748,-2.091603
50,0.3847656,-0.9455566,-0.09423828,0.8091603,2.519084,-2.015267
50,0.4106445,-0.9598389,-0.09423828,-1.099237,-0.04580153,-2.977099
50,0.4262695,-0.9709473,-0.1256104,-4.045802,0.4122137,-6.946565
50,0.4128418,-0.9772949,-0.09423828,-7.007634,2.992366,-16.45802
50,0.4134521,-0.967041,-0.09423828,-6.274809,2.458015,-21.87786
50,0.3858643,-0.9589844,-0.06286621,-5.954198,3.389313,-30.32061
50,0.3829346,-0.9379883,-0.06286621,-3.083969,1.572519,-31.77099
50,0.3846436,-0.9003906,-0.06286621,0.01526718,-2.137405,-29.89313
50,0.3978271,-0.880127,-0.09423828,0.6412213,-4.931298,-25.83206
50,0.4284668,-0.8414307,-0.1569824,-2.641221,-6.122138,-18.83969
50,0.4355469,-0.8276367,-0.1883545,-8.702291,-4.671756,-14.06107
50,0.4329834,-0.8411865,-0.2197266,-18.51908,-1.603053,-6.290076
50,0.4272461,-0.8586426,-0.1883545,-22.07634,-0.2137405,-1.160305
50,0.4263916,-0.8999023,-0.1883545,-21.43511,0.6564885,7.068702
50,0.4365234,-0.9401855,-0.1569824,-17.1145,0.9312977,10.9771
50,0.4547119,-0.9664307,-0.1569824,-5.954198,3.145038,11.45038
50,0.4569092,-0.9625244,-0.1569824,2.030534,5.61832,9.465649
50,0.4458008,-0.9492188,-0.1569824,10.42748,8.977099,6.274809
50,0.432373,-0.942749,-0.1256104,13.58779,9.648855,4.473282
50,0.4116211,-0.9146729,-0.09423828,15.57252,7.679389,2.824427
50,0.4083252,-0.8981934,-0.09423828,14.94656,4.122138,3.618321
50,0.4168701,-0.9000244,-0.09423828,11.28244,-0.5343512,5.251908
50,0.4152832,-0.8996582,-0.1256104,7.969466,-2.320611,5.664122
50,0.4091797,-0.9041748,-0.1256104,1.160305,-4.610687,6.335878
50,0.4050293,-0.9084473,-0.1569824,-3.78626,-5.465649,6.167939
50,0.4111328,-0.9155273,-0.1569824,-6.122138,-5.251908,5.526718
50,0.4133301,-0.9204102,-0.1883545,-7.480916,-3.862595,3.358779
50,0.4058838,-0.923584,-0.1883545,-8.366412,-2.80916,2.152672
50,0.4013672,-0.9370117,-0.1883545,-8.564885,-3.053435,0.8549618
50,0.4023438,-0.9570313,-0.1569824,-7.770992,-4.198473,-1.145038
50,0.4156494,-0.9805908,-0.1569824,-2.839695,-7.099236,-5.664122
50,0.4309082,-0.9794922,-0.1569824,1.251908,-8.091603,-9.435115
50,0.4321289,-0.9500732,-0.1883545,5.969466,-7.312977,-14.19847
50,0.4313965,-0.9267578,-0.1883545,7.725191,-5.725191,-15.81679
50,0.4216309,-0.9020996,-0.1883545,9.068703,-2.763359,-14.85496
50,0.4176025,-0.8905029,-0.1569824,9.694656,-1.526718,-11.96947
50,0.423584,-0.8852539,-0.1569824,9.740458,-0.5496183,-6.244275
